household_id,name,constituent_id,primary_constituent_id,is_primary,address,city,state,postal_code,creation_date
818,Shannon Leon & Michael Evans,2551,2550,False,6278 Rodriguez Mount Apt. 072,Peckburgh,NY,24972,2025-01-26
818,Shannon Leon & Michael Evans,2552,2550,False,6278 Rodriguez Mount Apt. 072,Peckburgh,NY,24972,2025-01-26
819,Ms. Marilyn Hawkins,2553,2553,True,741 Reed Camp Apt. 552,Port Alejandroport,CA,21405,2023-02-22
820,Anna Ramirez & Scott Nguyen,2554,2554,True,042 Rodriguez Corner Suite 024,Cohenmouth,OR,24431,2025-01-11
820,Anna Ramirez & Scott Nguyen,2559,2554,False,042 Rodriguez Corner Suite 024,Cohenmouth,OR,24431,2025-01-11
820,Anna Ramirez & Scott Nguyen,2560,2554,False,042 Rodriguez Corner Suite 024,Cohenmouth,OR,24431,2025-01-11
820,Anna Ramirez & Scott Nguyen,2561,2554,False,042 Rodriguez Corner Suite 024,Cohenmouth,OR,24431,2025-01-11
820,Anna Ramirez & Scott Nguyen,2562,2554,False,042 Rodriguez Corner Suite 024,Cohenmouth,OR,24431,2025-01-11
821,Angel & Jesse Barker,2555,2555,True,318 Knight Estates Suite 759,Collinsbury,CA,66615,2023-06-22
821,Angel & Jesse Barker,2567,2555,False,318 Knight Estates Suite 759,Collinsbury,CA,66615,2023-06-22
821,Angel & Jesse Barker,2568,2555,False,318 Knight Estates Suite 759,Collinsbury,CA,66615,2023-06-22
822,Jeremy Rodriguez & Lynn Cannon,2556,2556,True,172 Park Springs,Harrisview,IL,38412,2025-06-15
822,Jeremy Rodriguez & Lynn Cannon,2557,2556,False,172 Park Springs,Harrisview,IL,38412,2025-06-15
823,Kent & Christopher Castaneda,2558,2558,True,285 Christian Way Suite 846,Nicholastown,OR,65462,2024-05-17
823,Kent & Christopher Castaneda,2563,2558,False,285 Christian Way Suite 846,Nicholastown,OR,65462,2024-05-17
823,Kent & Christopher Castaneda,2564,2558,False,285 Christian Way Suite 846,Nicholastown,OR,65462,2024-05-17
824,Mr. & Mrs. William Peters,2565,2565,True,8860 Mcgee Expressway,North Danielside,NY,13652,2025-05-30
824,Mr. & Mrs. William Peters,2569,2565,False,8860 Mcgee Expressway,North Danielside,NY,13652,2025-05-30
825,Mr. & Mrs. Bruce Daniels,2566,2566,True,378 French Course,North Lisa,NY,29324,2023-01-09
825,Mr. & Mrs. Bruce Daniels,2570,2566,False,378 French Course,North Lisa,NY,29324,2023-01-09
825,Mr. & Mrs. Bruce Daniels,2571,2566,False,378 French Course,North Lisa,NY,29324,2023-01-09
826,Mr. & Mrs. Kenneth Porter,2572,2572,True,1702 Bowers Isle,Murrayhaven,NY,91484,2022-04-11
826,Mr. & Mrs. Kenneth Porter,2577,2572,False,1702 Bowers Isle,Murrayhaven,NY,91484,2022-04-11
827,Allison Delacruz & Dylan Harrison,2573,2573,True,831 Underwood Estate,New Stephaniechester,NY,46207,2023-05-05
827,Allison Delacruz & Dylan Harrison,2574,2573,False,831 Underwood Estate,New Stephaniechester,NY,46207,2023-05-05
828,Mr. George Williams,2575,2575,True,99745 Katrina Station Suite 216,Bonillaland,CA,10351,2021-12-22
829,Christian & Shane Montgomery,2576,2576,True,364 Rick Wall Suite 376,Christinatown,CA,68210,2021-05-05
829,Christian & Shane Montgomery,2582,2576,False,364 Rick Wall Suite 376,Christinatown,CA,68210,2021-05-05
829,Christian & Shane Montgomery,2583,2576,False,364 Rick Wall Suite 376,Christinatown,CA,68210,2021-05-05
830,Jeanne & Stacy Knight,2578,2578,True,09944 Geoffrey Point Suite 418,Melissafort,NY,26111,2021-09-10
830,Jeanne & Stacy Knight,2587,2578,False,09944 Geoffrey Point Suite 418,Melissafort,NY,26111,2021-09-10
830,Jeanne & Stacy Knight,2588,2578,False,09944 Geoffrey Point Suite 418,Melissafort,NY,26111,2021-09-10
831,Derek & Tyler Hamilton,2579,2579,True,5311 Stewart Key,West Shelbyfort,CA,27118,2025-01-18
831,Derek & Tyler Hamilton,2584,2579,False,5311 Stewart Key,West Shelbyfort,CA,27118,2025-01-18
831,Derek & Tyler Hamilton,2585,2579,False,5311 Stewart Key,West Shelbyfort,CA,27118,2025-01-18
832,Robert Watkins & Amanda Hamilton,2580,2580,True,4766 Maynard Summit Apt. 956,Port Michaelbury,TX,21798,2021-07-16
832,Robert Watkins & Amanda Hamilton,2589,2580,False,4766 Maynard Summit Apt. 956,Port Michaelbury,TX,21798,2021-07-16
832,Robert Watkins & Amanda Hamilton,2590,2580,False,4766 Maynard Summit Apt. 956,Port Michaelbury,TX,21798,2021-07-16
833,Danny & Aaron Montgomery,2581,2581,True,8395 Newman Knoll,Lake Cesar,CA,88303,2025-04-26
833,Danny & Aaron Montgomery,2586,2581,False,8395 Newman Knoll,Lake Cesar,CA,88303,2025-04-26
834,Mr. Jason Lin,2591,2591,True,631 Philip Village Suite 525,Sheliahaven,CA,81335,2024-12-09
835,Mr. Michael Johnson,2592,2592,True,650 Dunn Lane Suite 185,Valentineland,WA,23859,2023-02-08
836,Mr. & Mrs. Mitchell Baker,2593,2593,True,4475 Christopher Highway,Ryanton,CA,67297,2022-07-26
836,Mr. & Mrs. Mitchell Baker,2602,2593,False,4475 Christopher Highway,Ryanton,CA,67297,2022-07-26
837,Matthew Morton & Judith Miller,2594,2594,True,474 Ray Cliffs,Curryhaven,NY,34398,2025-03-19
837,Matthew Morton & Judith Miller,2600,2594,False,474 Ray Cliffs,Curryhaven,NY,34398,2025-03-19
837,Matthew Morton & Judith Miller,2601,2594,False,474 Ray Cliffs,Curryhaven,NY,34398,2025-03-19
837,Matthew Morton & Judith Miller,2603,2594,False,474 Ray Cliffs,Curryhaven,NY,34398,2025-03-19
837,Matthew Morton & Judith Miller,2604,2594,False,474 Ray Cliffs,Curryhaven,NY,34398,2025-03-19
838,Mr. & Mrs. Thomas Reyes,2595,2595,True,7541 Anthony Mount Suite 870,Williamsmouth,OR,77367,2023-08-01
838,Mr. & Mrs. Thomas Reyes,2597,2595,False,7541 Anthony Mount Suite 870,Williamsmouth,OR,77367,2023-08-01
839,Cynthia & Michael Fernandez,2596,2596,True,626 Kim Curve,Janetbury,OR,51553,2021-01-25
839,Cynthia & Michael Fernandez,2605,2596,False,626 Kim Curve,Janetbury,OR,51553,2021-01-25
840,Isaac & David Williams,2598,2598,True,873 Raymond Prairie,Garrettberg,NY,21741,2021-05-14
840,Isaac & David Williams,2599,2598,False,873 Raymond Prairie,Garrettberg,NY,21741,2021-05-14
840,Isaac & David Williams,2606,2598,False,873 Raymond Prairie,Garrettberg,NY,21741,2021-05-14
841,Jennifer Rosales & Sarah James,2607,2607,True,41980 Jefferson Lodge,South Jason,MA,98262,2022-08-02
841,Jennifer Rosales & Sarah James,2612,2607,False,41980 Jefferson Lodge,South Jason,MA,98262,2022-08-02
841,Jennifer Rosales & Sarah James,2613,2607,False,41980 Jefferson Lodge,South Jason,MA,98262,2022-08-02
842,Anthony & Sean Williams,2608,2608,True,3931 Smith Landing,East Johnshire,FL,93618,2021-11-25
842,Anthony & Sean Williams,2615,2608,False,3931 Smith Landing,East Johnshire,FL,93618,2021-11-25
843,Mr. & Mrs. Matthew Wilson,2609,2609,True,61022 Timothy Island Apt. 719,New Katherine,CA,09203,2024-09-19
843,Mr. & Mrs. Matthew Wilson,2618,2609,False,61022 Timothy Island Apt. 719,New Katherine,CA,09203,2024-09-19
843,Mr. & Mrs. Matthew Wilson,2619,2609,False,61022 Timothy Island Apt. 719,New Katherine,CA,09203,2024-09-19
844,Patrick & Ronald Thompson,2610,2610,True,83090 Brian Causeway,Greenestad,NY,15598,2022-06-07
844,Patrick & Ronald Thompson,2611,2610,False,83090 Brian Causeway,Greenestad,NY,15598,2022-06-07
845,Steven Hays & Michele Gomez,2614,2614,True,364 Todd Fort,Lisafort,CA,24376,2025-02-13
845,Steven Hays & Michele Gomez,2622,2614,False,364 Todd Fort,Lisafort,CA,24376,2025-02-13
846,David Wang & Amy Clay,2616,2616,True,3614 Matthew Island Suite 982,North Davidstad,FL,22453,2021-05-11
846,David Wang & Amy Clay,2624,2616,False,3614 Matthew Island Suite 982,North Davidstad,FL,22453,2021-05-11
846,David Wang & Amy Clay,2625,2616,False,3614 Matthew Island Suite 982,North Davidstad,FL,22453,2021-05-11
847,Steven Ramirez & Dana Miller,2617,2617,True,066 Martinez Field Suite 711,Jeffersonstad,MA,73902,2025-04-05
847,Steven Ramirez & Dana Miller,2620,2617,False,066 Martinez Field Suite 711,Jeffersonstad,MA,73902,2025-04-05
847,Steven Ramirez & Dana Miller,2621,2617,False,066 Martinez Field Suite 711,Jeffersonstad,MA,73902,2025-04-05
848,Mr. & Mrs. Jason Davenport,2623,2623,True,523 Armstrong Path Suite 551,Rebekahshire,MA,66042,2022-01-30
848,Mr. & Mrs. Jason Davenport,2627,2623,False,523 Armstrong Path Suite 551,Rebekahshire,MA,66042,2022-01-30
848,Mr. & Mrs. Jason Davenport,2628,2623,False,523 Armstrong Path Suite 551,Rebekahshire,MA,66042,2022-01-30
848,Mr. & Mrs. Jason Davenport,2629,2623,False,523 Armstrong Path Suite 551,Rebekahshire,MA,66042,2022-01-30
849,Gregory & Gerald Rogers,2626,2626,True,528 Scott Mission,Janetton,CA,30223,2025-04-20
849,Gregory & Gerald Rogers,2635,2626,False,528 Scott Mission,Janetton,CA,30223,2025-04-20
850,Mr. James Wright,2630,2630,True,48194 Angel Mountain,Port Williammouth,CA,55812,2021-02-20
851,Anthony & Joshua Pena,2631,2631,True,0178 Sally Land Apt. 342,Lake Johnstad,CA,91839,2023-08-07
851,Anthony & Joshua Pena,2632,2631,False,0178 Sally Land Apt. 342,Lake Johnstad,CA,91839,2023-08-07
851,Anthony & Joshua Pena,2633,2631,False,0178 Sally Land Apt. 342,Lake Johnstad,CA,91839,2023-08-07
852,Jill & Susan Smith,2634,2634,True,703 Joshua Mission Apt. 308,Danaport,CA,10441,2021-08-20
852,Jill & Susan Smith,2640,2634,False,703 Joshua Mission Apt. 308,Danaport,CA,10441,2021-08-20
852,Jill & Susan Smith,2641,2634,False,703 Joshua Mission Apt. 308,Danaport,CA,10441,2021-08-20
853,Mr. Alexander Roy,2636,2636,True,91917 Stacey Tunnel Suite 713,New Arthurborough,IL,88423,2021-01-10
854,Jeff West & Kevin Chandler,2637,2637,True,6556 John Station,New Kaylashire,FL,97315,2022-02-03
854,Jeff West & Kevin Chandler,2639,2637,False,6556 John Station,New Kaylashire,FL,97315,2022-02-03
854,Jeff West & Kevin Chandler,2642,2637,False,6556 John Station,New Kaylashire,FL,97315,2022-02-03
854,Jeff West & Kevin Chandler,2643,2637,False,6556 John Station,New Kaylashire,FL,97315,2022-02-03
855,Joseph Williams & Rhonda Perez,2638,2638,True,02209 Summer Circles,Rodgersville,WA,91246,2025-01-13
855,Joseph Williams & Rhonda Perez,2644,2638,False,02209 Summer Circles,Rodgersville,WA,91246,2025-01-13
856,Mr. & Mrs. Jesus Palmer,2645,2645,True,94077 Robert Keys,Robinsonland,IL,62833,2022-03-11
856,Mr. & Mrs. Jesus Palmer,2649,2645,False,94077 Robert Keys,Robinsonland,IL,62833,2022-03-11
857,Mr. Christopher Henry,2646,2646,True,70773 Ruiz Place Suite 640,North Samantha,IL,80202,2025-05-09
858,Brett & Frank Juarez,2647,2647,True,4087 Matthew Landing Suite 869,Matthewhaven,CA,61425,2022-03-27
858,Brett & Frank Juarez,2652,2647,False,4087 Matthew Landing Suite 869,Matthewhaven,CA,61425,2022-03-27
858,Brett & Frank Juarez,2653,2647,False,4087 Matthew Landing Suite 869,Matthewhaven,CA,61425,2022-03-27
859,Ms. Ashlee Wolf,2648,2648,True,935 Katherine Vista,Garciaport,MA,35244,2022-03-24
860,Jessica & Jessica Russell,2650,2650,True,5326 Fritz Station,West Rachel,NY,56492,2024-11-20
860,Jessica & Jessica Russell,2656,2650,False,5326 Fritz Station,West Rachel,NY,56492,2024-11-20
861,Kerry & Krista Reyes,2651,2651,True,12293 Hudson Ports,Bradfordshire,FL,50134,2024-09-03
861,Kerry & Krista Reyes,2658,2651,False,12293 Hudson Ports,Bradfordshire,FL,50134,2024-09-03
861,Kerry & Krista Reyes,2659,2651,False,12293 Hudson Ports,Bradfordshire,FL,50134,2024-09-03
862,Richard & Calvin Tucker,2654,2654,True,88712 Shannon Ford Suite 344,South Elizabethport,NY,19228,2023-07-18
862,Richard & Calvin Tucker,2657,2654,False,88712 Shannon Ford Suite 344,South Elizabethport,NY,19228,2023-07-18
862,Richard & Calvin Tucker,2660,2654,False,88712 Shannon Ford Suite 344,South Elizabethport,NY,19228,2023-07-18
863,Amanda & Kristine Woodard,2655,2655,True,708 Lori Springs,Baileyton,NY,60607,2021-06-12
863,Amanda & Kristine Woodard,2663,2655,False,708 Lori Springs,Baileyton,NY,60607,2021-06-12
864,Joshua Perez & Derek Harper,2661,2661,True,788 Jennings Springs,New Kevin,OR,09590,2022-09-27
864,Joshua Perez & Derek Harper,2668,2661,False,788 Jennings Springs,New Kevin,OR,09590,2022-09-27
865,Mr. & Mrs. Michael Rodriguez,2662,2662,True,4537 Paul Streets Apt. 254,North Megan,CA,17738,2021-12-18
865,Mr. & Mrs. Michael Rodriguez,2670,2662,False,4537 Paul Streets Apt. 254,North Megan,CA,17738,2021-12-18
866,Mr. Kenneth Lane,2664,2664,True,41067 Stephen Mills,West Nicholasville,NY,87501,2024-12-23
867,Mrs. Danielle Landry,2665,2665,True,9050 John Shore,Port Charles,FL,58227,2021-10-16
868,Matthew Clark & Jamie Chambers,2666,2666,True,9694 Ryan Mission Suite 253,Walkerland,FL,93170,2023-11-02
868,Matthew Clark & Jamie Chambers,2675,2666,False,9694 Ryan Mission Suite 253,Walkerland,FL,93170,2023-11-02
868,Matthew Clark & Jamie Chambers,2676,2666,False,9694 Ryan Mission Suite 253,Walkerland,FL,93170,2023-11-02
869,Mr. George Gutierrez,2667,2667,True,498 Kenneth Views,Port Bridgetchester,IL,30903,2021-07-16
870,Mrs. Lisa Lewis,2669,2669,True,65857 Cynthia Pass Suite 437,Kaylaland,IL,80309,2021-10-24
871,Mr. & Mrs. Logan Castaneda,2671,2671,True,862 Davis Spurs,Lake Jasmine,CA,81382,2022-04-23
871,Mr. & Mrs. Logan Castaneda,2674,2671,False,862 Davis Spurs,Lake Jasmine,CA,81382,2022-04-23
872,Julie & Stacey Armstrong,2672,2672,True,435 Paige Falls,Bakerside,FL,16492,2021-06-04
872,Julie & Stacey Armstrong,2673,2672,False,435 Paige Falls,Bakerside,FL,16492,2021-06-04
872,Julie & Stacey Armstrong,2677,2672,False,435 Paige Falls,Bakerside,FL,16492,2021-06-04
873,Mr. & Mrs. Joshua Poole,2678,2678,True,3827 Gary Drive Apt. 504,South Stephanieview,CA,34427,2021-07-05
873,Mr. & Mrs. Joshua Poole,2686,2678,False,3827 Gary Drive Apt. 504,South Stephanieview,CA,34427,2021-07-05
873,Mr. & Mrs. Joshua Poole,2687,2678,False,3827 Gary Drive Apt. 504,South Stephanieview,CA,34427,2021-07-05
873,Mr. & Mrs. Joshua Poole,2688,2678,False,3827 Gary Drive Apt. 504,South Stephanieview,CA,34427,2021-07-05
874,April & Stephanie Clark,2679,2679,True,21974 Harrison Crest Suite 611,New Danny,WA,78938,2022-02-22
874,April & Stephanie Clark,2684,2679,False,21974 Harrison Crest Suite 611,New Danny,WA,78938,2022-02-22
875,Kyle Hoffman & Robert Medina,2680,2680,True,844 Krause Villages Suite 512,Timchester,CA,57013,2024-08-11
875,Kyle Hoffman & Robert Medina,2685,2680,False,844 Krause Villages Suite 512,Timchester,CA,57013,2024-08-11
876,David & Nathan Conner,2681,2681,True,952 Daniel Dam Suite 668,Rogerston,NY,89920,2021-12-11
876,David & Nathan Conner,2690,2681,False,952 Daniel Dam Suite 668,Rogerston,NY,89920,2021-12-11
876,David & Nathan Conner,2691,2681,False,952 Daniel Dam Suite 668,Rogerston,NY,89920,2021-12-11
876,David & Nathan Conner,2692,2681,False,952 Daniel Dam Suite 668,Rogerston,NY,89920,2021-12-11
877,Mr. Justin Flowers,2682,2682,True,78854 Nash Mountains Apt. 324,West Andre,IL,69145,2025-02-09
878,Susan & Taylor Ramirez,2683,2683,True,50609 Laura Inlet Suite 849,Williamsville,WA,88868,2024-07-29
878,Susan & Taylor Ramirez,2689,2683,False,50609 Laura Inlet Suite 849,Williamsville,WA,88868,2024-07-29
878,Susan & Taylor Ramirez,2693,2683,False,50609 Laura Inlet Suite 849,Williamsville,WA,88868,2024-07-29
879,Jamie Ball & David Sanders,2694,2694,True,9114 Kennedy Freeway,South Craig,CA,47279,2021-04-05
879,Jamie Ball & David Sanders,2700,2694,False,9114 Kennedy Freeway,South Craig,CA,47279,2021-04-05
879,Jamie Ball & David Sanders,2701,2694,False,9114 Kennedy Freeway,South Craig,CA,47279,2021-04-05
880,Billy & Levi Avila,2695,2695,True,548 Justin Loop Suite 273,Melissamouth,IL,60911,2024-02-12
880,Billy & Levi Avila,2703,2695,False,548 Justin Loop Suite 273,Melissamouth,IL,60911,2024-02-12
881,Matthew & Jason White,2696,2696,True,51679 Cook Camp Apt. 726,Port Ronald,TX,53924,2024-10-18
881,Matthew & Jason White,2699,2696,False,51679 Cook Camp Apt. 726,Port Ronald,TX,53924,2024-10-18
882,Tyrone Ortega & Johnathan Khan,2697,2697,True,013 James Pine,Lucasburgh,OR,33883,2024-09-10
882,Tyrone Ortega & Johnathan Khan,2706,2697,False,013 James Pine,Lucasburgh,OR,33883,2024-09-10
882,Tyrone Ortega & Johnathan Khan,2707,2697,False,013 James Pine,Lucasburgh,OR,33883,2024-09-10
883,Diana Berry & Laura Campbell,2698,2698,True,3822 Sparks Viaduct,New Anthony,NY,92245,2021-07-18
883,Diana Berry & Laura Campbell,2704,2698,False,3822 Sparks Viaduct,New Anthony,NY,92245,2021-07-18
883,Diana Berry & Laura Campbell,2705,2698,False,3822 Sparks Viaduct,New Anthony,NY,92245,2021-07-18
884,Mr. & Mrs. Richard Hicks,2702,2702,True,0243 Cynthia Junctions Apt. 631,Petersonburgh,CA,21399,2023-06-04
884,Mr. & Mrs. Richard Hicks,2711,2702,False,0243 Cynthia Junctions Apt. 631,Petersonburgh,CA,21399,2023-06-04
884,Mr. & Mrs. Richard Hicks,2712,2702,False,0243 Cynthia Junctions Apt. 631,Petersonburgh,CA,21399,2023-06-04
884,Mr. & Mrs. Richard Hicks,2713,2702,False,0243 Cynthia Junctions Apt. 631,Petersonburgh,CA,21399,2023-06-04
885,Kristin & Joseph Moody,2708,2708,True,94621 Tiffany Islands Apt. 788,New William,IL,98850,2023-08-02
885,Kristin & Joseph Moody,2710,2708,False,94621 Tiffany Islands Apt. 788,New William,IL,98850,2023-08-02
886,Angela & Jamie Mueller,2709,2709,True,40506 Kathleen Village Suite 117,Martinside,OR,95327,2024-08-06
886,Angela & Jamie Mueller,2718,2709,False,40506 Kathleen Village Suite 117,Martinside,OR,95327,2024-08-06
886,Angela & Jamie Mueller,2719,2709,False,40506 Kathleen Village Suite 117,Martinside,OR,95327,2024-08-06
887,Cynthia & Sarah Bowen,2714,2714,True,28472 Raymond Ports,West Julie,FL,72145,2024-10-25
887,Cynthia & Sarah Bowen,2720,2714,False,28472 Raymond Ports,West Julie,FL,72145,2024-10-25
888,Kyle & Christina Randolph,2715,2715,True,9541 Amy Prairie,Christopherhaven,IL,31659,2021-06-05
888,Kyle & Christina Randolph,2723,2715,False,9541 Amy Prairie,Christopherhaven,IL,31659,2021-06-05
889,Mr. & Mrs. Frank Mccullough,2716,2716,True,7599 Thompson Mall Suite 590,North Bryanburgh,WA,07191,2021-01-27
889,Mr. & Mrs. Frank Mccullough,2722,2716,False,7599 Thompson Mall Suite 590,North Bryanburgh,WA,07191,2021-01-27
890,Mr. Joshua Ruiz,2717,2717,True,62289 Crystal Tunnel,Michaelchester,NY,55646,2023-06-27
891,Mr. Jared Gonzales,2721,2721,True,351 Chase Plain,New Anthony,CA,38051,2022-07-11
892,Mr. Raymond Johnson,2724,2724,True,4474 Julie Island Suite 218,Port Seanport,CA,65762,2025-05-07
893,Evelyn Hampton & Kenneth Brown,2725,2725,True,813 Kimberly Manor Apt. 759,Taylorbury,WA,65140,2021-05-03
893,Evelyn Hampton & Kenneth Brown,2727,2725,False,813 Kimberly Manor Apt. 759,Taylorbury,WA,65140,2021-05-03
893,Evelyn Hampton & Kenneth Brown,2728,2725,False,813 Kimberly Manor Apt. 759,Taylorbury,WA,65140,2021-05-03
893,Evelyn Hampton & Kenneth Brown,2729,2725,False,813 Kimberly Manor Apt. 759,Taylorbury,WA,65140,2021-05-03
893,Evelyn Hampton & Kenneth Brown,2730,2725,False,813 Kimberly Manor Apt. 759,Taylorbury,WA,65140,2021-05-03
894,Samantha Clark & Shane Leonard,2726,2726,True,0466 Herbert Motorway Suite 523,North Jillmouth,TX,21630,2023-06-11
894,Samantha Clark & Shane Leonard,2735,2726,False,0466 Herbert Motorway Suite 523,North Jillmouth,TX,21630,2023-06-11
894,Samantha Clark & Shane Leonard,2736,2726,False,0466 Herbert Motorway Suite 523,North Jillmouth,TX,21630,2023-06-11
895,Stephanie Morrow & Cameron Carter,2731,2731,True,10839 Melissa Streets Suite 101,New Charles,CA,35007,2023-08-07
895,Stephanie Morrow & Cameron Carter,2739,2731,False,10839 Melissa Streets Suite 101,New Charles,CA,35007,2023-08-07
896,Mr. Brian Owens,2732,2732,True,909 Gordon Port,East Andrew,CA,10839,2021-04-02
897,Mr. Brandon Anderson,2733,2733,True,8910 Donna Underpass,East Marcusview,NY,55492,2024-07-31
898,Bryce & Thomas Jarvis,2734,2734,True,70111 Morgan Causeway,Port Cheryl,CA,57890,2024-11-11
898,Bryce & Thomas Jarvis,2743,2734,False,70111 Morgan Causeway,Port Cheryl,CA,57890,2024-11-11
898,Bryce & Thomas Jarvis,2744,2734,False,70111 Morgan Causeway,Port Cheryl,CA,57890,2024-11-11
898,Bryce & Thomas Jarvis,2745,2734,False,70111 Morgan Causeway,Port Cheryl,CA,57890,2024-11-11
898,Bryce & Thomas Jarvis,2746,2734,False,70111 Morgan Causeway,Port Cheryl,CA,57890,2024-11-11
899,Katie & Karen Ward,2737,2737,True,62399 Williams Ford Apt. 117,Port Nicholas,CA,66273,2021-08-01
899,Katie & Karen Ward,2740,2737,False,62399 Williams Ford Apt. 117,Port Nicholas,CA,66273,2021-08-01
899,Katie & Karen Ward,2741,2737,False,62399 Williams Ford Apt. 117,Port Nicholas,CA,66273,2021-08-01
900,Emily & Taylor Cain,2738,2738,True,36173 Green Flat,New Alexville,OR,69047,2024-11-01
900,Emily & Taylor Cain,2742,2738,False,36173 Green Flat,New Alexville,OR,69047,2024-11-01
900,Emily & Taylor Cain,2747,2738,False,36173 Green Flat,New Alexville,OR,69047,2024-11-01
901,Lance & Douglas Taylor,2748,2748,True,18032 Spears Trail,Port Sharon,MA,24012,2022-09-11
901,Lance & Douglas Taylor,2753,2748,False,18032 Spears Trail,Port Sharon,MA,24012,2022-09-11
901,Lance & Douglas Taylor,2754,2748,False,18032 Spears Trail,Port Sharon,MA,24012,2022-09-11
902,Richard & Amy Eaton,2749,2749,True,304 Smith Key Suite 143,South Johnchester,OR,14526,2024-11-24
902,Richard & Amy Eaton,2757,2749,False,304 Smith Key Suite 143,South Johnchester,OR,14526,2024-11-24
902,Richard & Amy Eaton,2758,2749,False,304 Smith Key Suite 143,South Johnchester,OR,14526,2024-11-24
903,Mr. & Mrs. Jeremiah Allison,2750,2750,True,9087 Michael Greens Apt. 253,Amandaton,WA,35173,2021-01-08
903,Mr. & Mrs. Jeremiah Allison,2759,2750,False,9087 Michael Greens Apt. 253,Amandaton,WA,35173,2021-01-08
904,David & Jimmy Goodman,2751,2751,True,4698 Cherry Bridge,Reyesburgh,MA,47105,2021-05-16
904,David & Jimmy Goodman,2760,2751,False,4698 Cherry Bridge,Reyesburgh,MA,47105,2021-05-16
905,Mr. Jeffery Vasquez,2752,2752,True,58983 Peters Mills,South Juanfort,CA,55028,2022-10-19
906,Brittany Murphy & David Gonzalez,2755,2755,True,7032 Susan Common Suite 618,Cindytown,CA,13661,2021-09-23
906,Brittany Murphy & David Gonzalez,2756,2755,False,7032 Susan Common Suite 618,Cindytown,CA,13661,2021-09-23
907,Mr. Zachary Murphy,2761,2761,True,06922 Collier Groves Suite 477,New Erin,CA,30190,2022-05-28
908,Janet Mills & Patricia Calhoun,2762,2762,True,7240 Gill Valleys,South Jennifer,IL,64744,2023-08-14
908,Janet Mills & Patricia Calhoun,2764,2762,False,7240 Gill Valleys,South Jennifer,IL,64744,2023-08-14
908,Janet Mills & Patricia Calhoun,2765,2762,False,7240 Gill Valleys,South Jennifer,IL,64744,2023-08-14
908,Janet Mills & Patricia Calhoun,2766,2762,False,7240 Gill Valleys,South Jennifer,IL,64744,2023-08-14
909,Jon & Eric Joseph,2763,2763,True,2159 Mejia Pine,Port Brandyfort,NY,28294,2021-04-09
909,Jon & Eric Joseph,2767,2763,False,2159 Mejia Pine,Port Brandyfort,NY,28294,2021-04-09
909,Jon & Eric Joseph,2768,2763,False,2159 Mejia Pine,Port Brandyfort,NY,28294,2021-04-09
910,Latoya Montgomery & Sarah Galloway,2769,2769,True,4444 Clark Ville Apt. 620,Obrienville,OR,96628,2021-12-09
910,Latoya Montgomery & Sarah Galloway,2776,2769,False,4444 Clark Ville Apt. 620,Obrienville,OR,96628,2021-12-09
911,Mr. & Mrs. Matthew Long,2770,2770,True,463 Carey Green,Port Shawn,IL,52409,2022-04-23
911,Mr. & Mrs. Matthew Long,2775,2770,False,463 Carey Green,Port Shawn,IL,52409,2022-04-23
911,Mr. & Mrs. Matthew Long,2777,2770,False,463 Carey Green,Port Shawn,IL,52409,2022-04-23
912,Mr. & Mrs. Cory Leach,2771,2771,True,1100 Cassandra Camp Apt. 898,West Daniel,IL,42727,2024-11-20
912,Mr. & Mrs. Cory Leach,2774,2771,False,1100 Cassandra Camp Apt. 898,West Daniel,IL,42727,2024-11-20
913,David & Susan Vasquez,2772,2772,True,34548 Nicholas Parks Suite 759,North Peterview,MA,68541,2022-10-09
913,David & Susan Vasquez,2781,2772,False,34548 Nicholas Parks Suite 759,North Peterview,MA,68541,2022-10-09
914,James Davis & Douglas Garcia,2773,2773,True,7260 Karen Underpass Apt. 338,Lake Matthew,MA,85744,2021-02-05
914,James Davis & Douglas Garcia,2779,2773,False,7260 Karen Underpass Apt. 338,Lake Matthew,MA,85744,2021-02-05
915,Corey & Greg Oneal,2778,2778,True,468 Roberts Drive Suite 491,Lake Mary,CA,62568,2021-11-16
915,Corey & Greg Oneal,2786,2778,False,468 Roberts Drive Suite 491,Lake Mary,CA,62568,2021-11-16
916,Debbie Boyd & Melissa Anderson,2780,2780,True,69256 Ashley Point Suite 854,Davidfurt,CA,07274,2024-02-25
916,Debbie Boyd & Melissa Anderson,2788,2780,False,69256 Ashley Point Suite 854,Davidfurt,CA,07274,2024-02-25
917,Donald Matthews & Angela Nelson,2782,2782,True,03853 Collins Drive,Port Brandon,IL,21387,2024-06-14
917,Donald Matthews & Angela Nelson,2785,2782,False,03853 Collins Drive,Port Brandon,IL,21387,2024-06-14
918,John Salazar & Thomas Larsen,2783,2783,True,741 Jason Plains Apt. 630,Lake Chelsea,NY,94357,2021-12-18
918,John Salazar & Thomas Larsen,2792,2783,False,741 Jason Plains Apt. 630,Lake Chelsea,NY,94357,2021-12-18
919,Mr. Jeffrey Nelson,2784,2784,True,82794 Paul Stream Apt. 877,Wattshaven,CA,42584,2024-02-13
920,Mr. Curtis Mahoney,2787,2787,True,9380 Matthew Overpass Apt. 479,Lake Cynthia,TX,05979,2024-02-20
921,Susan & Samantha Garcia,2789,2789,True,03759 Wells Views Apt. 146,Nicholsside,NY,76136,2024-02-11
